"id","price","brand","model","year","mileage","color","state","country","title_status"
1977,6600,ford,door,2014,80423,orange,new jersey, usa,clean vehicle
1978,50200,ford,door,2017,92405,white,alabama, usa,clean vehicle
1979,28300,ford,ranger,2019,15436,white,florida, usa,clean vehicle
1980,12000,ford,door,2017,104665,white,california, usa,salvage insurance
1981,32999,ford,doors,2018,16194,royal crimson metallic tinted clearcoat,new jersey, usa,clean vehicle
1982,12600,ford,door,2014,48188,black,new jersey, usa,clean vehicle
1983,5200,ford,focus,2017,65164,red,alabama, usa,clean vehicle
1984,20500,ford,mustang,2019,35930,black,florida, usa,clean vehicle
1985,1200,ford,door,2012,167376,red,virginia, usa,salvage insurance
1986,35999,ford,doors,2018,13674,kona blue metallic,new jersey, usa,clean vehicle
1987,41000,ford,srw,2019,9235,silver,minnesota, usa,clean vehicle
1988,33100,ford,door,2017,103002,red,mississippi, usa,clean vehicle
1989,23500,ford,ranger,2019,12836,blue,florida, usa,clean vehicle
1990,18799,ford,doors,2015,137728,red,connecticut, usa,clean vehicle
1991,33999,ford,doors,2018,6921,magnetic metallic,new jersey, usa,clean vehicle
1992,35000,ford,srw,2019,14359,white,minnesota, usa,clean vehicle
1993,26100,ford,wagon,2017,58118,white,mississippi, usa,clean vehicle
1994,15400,ford,fusion,2019,31124,white,florida, usa,clean vehicle
1995,25998,ford,doors,2015,25734,color:,new york, usa,clean vehicle
1996,31831,ford,doors,2018,14059,black,new jersey, usa,clean vehicle
1997,40400,ford,srw,2019,13472,black,minnesota, usa,clean vehicle
1998,15400,ford,door,2013,123983,silver,connecticut, usa,clean vehicle
1999,13500,ford,hybrid,2019,35023,gray,florida, usa,clean vehicle
2000,25995,ford,doors,2015,39509,white,new hampshire, usa,clean vehicle
2001,27990,ford,doors,2018,4512,ingot silver metallic,new york, usa,clean vehicle
2002,23985,ford,doors,2015,51884,white,new jersey, usa,clean vehicle
2003,27995,ford,doors,2018,4181,gray,pennsylvania, usa,clean vehicle
2004,13995,ford,doors,2015,56703,oxford white,new york, usa,clean vehicle
2005,29988,ford,doors,2018,4712,ingot silver metallic,pennsylvania, usa,clean vehicle
2006,12995,ford,doors,2015,102800,blue,new jersey, usa,clean vehicle
2007,21687,ford,doors,2018,7109,lightning blue,pennsylvania, usa,clean vehicle
2008,25200,ford,door,2016,100943,white,alabama, usa,clean vehicle
2009,29590,ford,doors,2015,3915,green,new york, usa,clean vehicle
2010,28999,ford,doors,2018,15550,ingot silver,pennsylvania, usa,clean vehicle
2011,13942,ford,doors,2015,62542,magnetic metallic,new jersey, usa,clean vehicle
2012,15300,ford,taurus,2018,38370,silver,utah, usa,clean vehicle
2013,35400,ford,ranger,2020,671,blue,ohio, usa,clean vehicle
2014,32700,ford,door,2016,61477,silver,alabama, usa,clean vehicle
2015,13995,ford,doors,2015,73891,silver,new york, usa,clean vehicle
2016,1850,ford,door,2014,168805,black,michigan, usa,salvage insurance
2017,15800,ford,door,2012,82564,gold,florida, usa,clean vehicle
2018,36000,ford,door,2016,85649,black,mississippi, usa,clean vehicle
2019,15495,ford,doors,2015,48374,white,new york, usa,clean vehicle
2020,21500,ford,door,2012,11990,red,florida, usa,clean vehicle
2021,7200,ford,door,2016,64111,black,alabama, usa,clean vehicle
2022,17589,ford,doors,2015,28771,red,new jersey, usa,clean vehicle
2023,31700,ford,door,2015,126708,white,alabama, usa,clean vehicle
2024,31790,ford,doors,2015,27165,orange,new york, usa,clean vehicle
2025,18100,ford,van,2015,106546,white,mississippi, usa,clean vehicle
2026,14495,ford,doors,2015,54778,white,new jersey, usa,clean vehicle
2027,15000,ford,fusion,2020,11729,white,illinois, usa,clean vehicle
2028,26400,ford,door,2015,85197,black,mississippi, usa,clean vehicle
2029,27990,ford,doors,2015,19130,red,massachusetts, usa,clean vehicle
2030,19700,ford,expedition,2015,72369,white,mississippi, usa,clean vehicle
2031,15300,ford,doors,2015,59646,silver,massachusetts, usa,clean vehicle
2032,22000,ford,door,2014,68418,black,mississippi, usa,clean vehicle
2033,23999,ford,doors,2015,8400,black,new jersey, usa,clean vehicle
2034,16488,ford,doors,2015,45084,gray,new york, usa,clean vehicle
2035,12784,ford,doors,2015,67037,gray,new jersey, usa,clean vehicle
2036,23400,ford,doors,2015,64135,black,new jersey, usa,clean vehicle
2037,9705,ford,door,2017,72377,black,arkansas, usa,clean vehicle
2038,25999,ford,doors,2015,39367,oxford white,new jersey, usa,clean vehicle
2039,34977,ford,doors,2015,46540,black,pennsylvania, usa,clean vehicle
2040,19000,ford,doors,2015,40677,ingot silver metallic,new jersey, usa,clean vehicle
2041,15995,ford,doors,2015,69438,black,new york, usa,clean vehicle
2042,13487,ford,doors,2015,96246,gray,new york, usa,clean vehicle
2043,18707,ford,doors,2015,69719,white,connecticut, usa,clean vehicle
2044,15290,ford,doors,2015,75933,white platinum tri-coat metallic,new york, usa,clean vehicle
2045,15600,ford,doors,2015,54325,black,new york, usa,clean vehicle
2046,47000,ford,expedition,2019,24902,black,illinois, usa,clean vehicle
2047,16080,ford,doors,2015,31793,blue,connecticut, usa,clean vehicle
2048,50000,ford,max,2019,16505,white,illinois, usa,clean vehicle
2049,15268,ford,doors,2015,74361,black,new york, usa,clean vehicle
2050,47500,ford,max,2019,27868,black,illinois, usa,clean vehicle
2051,18497,ford,doors,2015,34011,black,massachusetts, usa,clean vehicle
2052,10000,ford,escape,2019,19993,silver,illinois, usa,clean vehicle
2053,19995,ford,suv,2015,48115,red,pennsylvania, usa,clean vehicle
2054,49000,ford,max,2019,22543,white,illinois, usa,clean vehicle
2055,17150,ford,doors,2015,67091,black,new jersey, usa,clean vehicle
2056,45000,ford,expedition,2019,28790,black,illinois, usa,clean vehicle
2057,14295,ford,doors,2015,59391,guard,new jersey, usa,clean vehicle
2058,49000,ford,max,2019,18449,black,illinois, usa,clean vehicle
2059,16190,ford,doors,2015,71824,magnetic metallic,new york, usa,clean vehicle
2060,49000,ford,expedition,2019,19304,black,illinois, usa,clean vehicle
2061,17899,ford,doors,2015,39159,magnetic metallic,new york, usa,clean vehicle
2062,26000,ford,flex,2019,18708,black,illinois, usa,clean vehicle
2063,14000,ford,doors,2015,79430,magnetic metallic,new jersey, usa,clean vehicle
2064,15500,ford,flex,2019,12393,gray,illinois, usa,clean vehicle
2065,16888,ford,doors,2015,56329,black,new york, usa,clean vehicle
2066,28000,ford,f-150,2019,12155,silver,illinois, usa,clean vehicle
2067,8305,ford,door,2014,63291,blue,arkansas, usa,clean vehicle
2068,21822,ford,doors,2015,36041,white platinum tri-coat metallic,new jersey, usa,clean vehicle
2069,15500,ford,mustang,2019,25810,red,illinois, usa,clean vehicle
2070,12500,ford,door,2015,130388,blue,arkansas, usa,clean vehicle
2071,15995,ford,doors,2015,23878,blue,new york, usa,clean vehicle
2072,16000,ford,transit,2019,15460,white,illinois, usa,clean vehicle
2073,38200,ford,max,2018,46710,white,north carolina, usa,clean vehicle
2074,12995,ford,doors,2015,65342,black,new york, usa,clean vehicle
2075,14488,ford,doors,2015,64061,tuxedo black metallic,massachusetts, usa,clean vehicle
2076,17500,ford,door,2016,93164,white,florida, usa,clean vehicle
2077,21995,ford,doors,2015,35629,blue,massachusetts, usa,clean vehicle
2078,8500,ford,connect,2015,118483,white,florida, usa,clean vehicle
2079,16593,ford,doors,2015,71573,tuxedo black metallic,massachusetts, usa,clean vehicle
2080,13000,ford,door,2017,33660,black,illinois, usa,clean vehicle
2081,14247,ford,doors,2015,61168,blue,pennsylvania, usa,clean vehicle
2082,23500,ford,door,2017,42241,gray,illinois, usa,clean vehicle
2083,16999,ford,doors,2015,21004,oxford white,pennsylvania, usa,clean vehicle
2084,25000,ford,door,2017,45003,red,illinois, usa,clean vehicle
2085,20159,ford,doors,2015,45278,oxford white,new jersey, usa,clean vehicle
2086,31000,ford,door,2017,1,black,illinois, usa,clean vehicle
2087,22500,ford,edge,2018,24747,gray,colorado, usa,clean vehicle
2088,29500,ford,door,2017,48707,black,illinois, usa,clean vehicle
2089,59900,ford,max,2020,2162,no_color,ohio, usa,clean vehicle
2090,24000,ford,f-150,2017,50874,black,illinois, usa,clean vehicle
2091,20500,ford,f-150,2017,70727,black,illinois, usa,clean vehicle
2092,27200,ford,explorer,2019,29382,gray,north carolina, usa,clean vehicle
2093,24900,ford,f-150,2018,33194,white,virginia, usa,clean vehicle
2094,24500,ford,door,2017,52084,white,illinois, usa,clean vehicle
2095,34000,ford,expedition,2018,51122,black,virginia, usa,clean vehicle
2096,28000,ford,door,2017,40286,white,illinois, usa,clean vehicle
2097,27000,ford,f-150,2017,55420,black,illinois, usa,clean vehicle
2098,34000,ford,wagon,2018,10282,black,virginia, usa,clean vehicle
2099,42500,ford,door,2017,85278,white,illinois, usa,clean vehicle
2100,33000,ford,explorer,2018,7258,black,pennsylvania, usa,clean vehicle
2101,10200,ford,escape,2018,93350,black,pennsylvania, usa,clean vehicle
2102,25600,ford,explorer,2019,37166,gray,north carolina, usa,clean vehicle
2103,16300,ford,f-150,2018,69480,white,texas, usa,clean vehicle
2104,26500,ford,door,2016,34679,white,illinois, usa,clean vehicle
2105,36500,ford,f-150,2018,24151,red,pennsylvania, usa,clean vehicle
2106,25900,ford,explorer,2019,32796,white,north carolina, usa,clean vehicle
2107,22500,ford,door,2016,67979,black,illinois, usa,clean vehicle
2108,29000,ford,f-150,2018,18690,white,pennsylvania, usa,clean vehicle
2109,825,ford,door,2012,78072,white,pennsylvania, usa,salvage insurance
2110,10500,ford,door,2016,54251,red,illinois, usa,clean vehicle
2111,32000,ford,f-150,2018,32262,white,pennsylvania, usa,clean vehicle
2112,27700,ford,f-650,2015,92358,white,texas, usa,clean vehicle
2113,4000,ford,door,2015,90740,red,illinois, usa,clean vehicle
2114,38800,ford,f-150,2018,35225,black,pennsylvania, usa,clean vehicle
2115,26200,ford,f-650,2015,129063,white,texas, usa,clean vehicle
2116,19500,ford,wagon,2018,49985,white,wisconsin, usa,clean vehicle
2117,11700,ford,escape,2015,52340,black,illinois, usa,clean vehicle
2118,34000,ford,f-150,2018,21406,black,pennsylvania, usa,clean vehicle
2119,38600,ford,srw,2019,16619,white,florida, usa,clean vehicle
2120,21500,ford,door,2015,41293,black,illinois, usa,clean vehicle
2121,38500,ford,f-150,2018,37053,black,pennsylvania, usa,clean vehicle
2122,38500,ford,f-150,2018,34532,black,pennsylvania, usa,clean vehicle
2123,12000,ford,taurus,2017,13328,blue,missouri, usa,clean vehicle
2124,30500,ford,f-150,2018,56836,off-white,pennsylvania, usa,clean vehicle
2125,11300,ford,door,2016,48080,orange,missouri, usa,clean vehicle
2126,29500,ford,f-150,2018,12271,gray,pennsylvania, usa,clean vehicle
2127,16100,ford,expedition,2014,97318,white,missouri, usa,clean vehicle
2128,32500,ford,f-150,2018,12717,red,pennsylvania, usa,clean vehicle
2129,29000,ford,mustang,2019,12764,black,texas, usa,clean vehicle
2130,30000,ford,f-150,2018,19951,red,pennsylvania, usa,clean vehicle
2131,26000,ford,explorer,2019,32458,white,north carolina, usa,clean vehicle
2132,26000,ford,f-150,2018,21616,gray,pennsylvania, usa,clean vehicle
2133,18500,ford,escape,2019,17755,blue,north carolina, usa,clean vehicle
2134,12000,ford,door,2017,73846,gray,texas, usa,clean vehicle
2135,30000,ford,f-150,2018,15771,blue,pennsylvania, usa,clean vehicle
2136,14700,ford,escape,2019,29168,silver,north carolina, usa,clean vehicle
2137,25000,ford,door,2017,159182,red,texas, usa,clean vehicle
2138,26550,ford,f-150,2018,15296,white,pennsylvania, usa,clean vehicle
2139,27000,ford,explorer,2019,30476,white,north carolina, usa,clean vehicle
2140,34000,ford,door,2016,131754,white,texas, usa,clean vehicle
2141,27500,ford,f-150,2018,26095,gray,pennsylvania, usa,clean vehicle
2142,25500,ford,f-150,2018,22107,gray,pennsylvania, usa,clean vehicle
2143,13500,ford,ecosport,2019,31207,brown,north carolina, usa,clean vehicle
2144,4000,ford,door,2015,112810,gray,texas, usa,clean vehicle
2145,25700,ford,f-150,2018,19058,white,pennsylvania, usa,clean vehicle
2146,29000,ford,door,2015,109137,white,texas, usa,clean vehicle
2147,30500,ford,f-150,2018,24058,black,pennsylvania, usa,clean vehicle
2148,30000,ford,f-150,2018,6967,black,pennsylvania, usa,clean vehicle
2149,9000,ford,door,2014,118340,gray,texas, usa,clean vehicle
2150,19000,ford,f-150,2018,36145,white,pennsylvania, usa,clean vehicle
2151,25800,ford,explorer,2019,33942,silver,north carolina, usa,clean vehicle
2152,26500,ford,f-150,2018,38868,gray,pennsylvania, usa,clean vehicle
2153,29300,ford,explorer,2019,36190,red,north carolina, usa,clean vehicle
2154,6300,ford,fiesta,2018,37177,black,pennsylvania, usa,clean vehicle
2155,25400,ford,explorer,2019,39267,white,north carolina, usa,clean vehicle
2156,26000,ford,f-150,2018,33350,gray,pennsylvania, usa,clean vehicle
2157,7000,ford,focus,2017,57889,black,north carolina, usa,clean vehicle
2158,25900,ford,f-150,2018,34081,red,pennsylvania, usa,clean vehicle
2159,9700,ford,fiesta,2019,26821,gray,north carolina, usa,clean vehicle
2160,27000,ford,f-150,2018,40577,black,pennsylvania, usa,clean vehicle
2161,9100,ford,fiesta,2019,52355,black,north carolina, usa,clean vehicle
2162,28000,ford,f-150,2018,30620,red,pennsylvania, usa,clean vehicle
2163,25700,ford,flex,2019,22019,black,north carolina, usa,clean vehicle
2164,27500,ford,f-150,2018,36742,black,pennsylvania, usa,clean vehicle
2165,9400,ford,fiesta,2019,32473,white,north carolina, usa,clean vehicle
2166,25500,ford,f-150,2018,43406,blue,pennsylvania, usa,clean vehicle
2167,20500,ford,flex,2019,34696,white,north carolina, usa,clean vehicle
2168,21500,ford,f-150,2018,43519,gray,pennsylvania, usa,clean vehicle
2169,12800,ford,hybrid,2019,37716,gray,north carolina, usa,clean vehicle
2170,23900,ford,f-150,2018,41627,white,pennsylvania, usa,clean vehicle
2171,9400,ford,fiesta,2019,29986,gray,north carolina, usa,clean vehicle
2172,26900,ford,f-150,2018,41496,silver,pennsylvania, usa,clean vehicle
2173,25500,ford,flex,2019,20613,gray,north carolina, usa,clean vehicle
2174,27000,ford,f-150,2018,33475,blue,pennsylvania, usa,clean vehicle
2175,9300,ford,fiesta,2019,32305,silver,north carolina, usa,clean vehicle
2176,14400,ford,fusion,2018,38148,black,pennsylvania, usa,clean vehicle
2177,19000,ford,flex,2019,39976,red,north carolina, usa,clean vehicle
2178,14000,ford,fusion,2018,50513,white,pennsylvania, usa,clean vehicle
2179,13600,ford,fusion,2019,31408,gray,north carolina, usa,clean vehicle
2180,19200,ford,transit,2018,41351,white,pennsylvania, usa,clean vehicle
2181,13600,ford,fusion,2019,32038,red,north carolina, usa,clean vehicle
2182,18600,ford,transit,2018,38279,white,pennsylvania, usa,clean vehicle
2183,13700,ford,fusion,2019,30471,red,north carolina, usa,clean vehicle
2184,18200,ford,transit,2018,41569,white,pennsylvania, usa,clean vehicle
2185,13800,ford,fusion,2019,31142,silver,north carolina, usa,clean vehicle
2186,22000,ford,wagon,2018,31598,black,pennsylvania, usa,clean vehicle
2187,13700,ford,fusion,2019,31380,silver,north carolina, usa,clean vehicle
2188,28000,ford,wagon,2018,22179,black,pennsylvania, usa,clean vehicle
2189,13800,ford,fusion,2019,29266,white,north carolina, usa,clean vehicle
2190,18600,ford,transit,2018,42156,white,pennsylvania, usa,clean vehicle
2191,13700,ford,fusion,2019,30875,red,north carolina, usa,clean vehicle
2192,13700,ford,fusion,2019,30609,silver,north carolina, usa,clean vehicle
2193,13800,ford,fusion,2019,29508,silver,north carolina, usa,clean vehicle
2194,17700,ford,hybrid,2019,12837,gray,north carolina, usa,clean vehicle
2195,13900,ford,fusion,2019,29633,white,north carolina, usa,clean vehicle
2196,13900,ford,fusion,2019,27461,no_color,north carolina, usa,clean vehicle
2197,50500,ford,f-650,2018,74961,white,pennsylvania, usa,clean vehicle
2198,13600,ford,fusion,2019,32154,gray,north carolina, usa,clean vehicle
2199,55000,ford,srw,2018,37245,black,pennsylvania, usa,clean vehicle
2200,13800,ford,fusion,2019,29345,white,north carolina, usa,clean vehicle
2201,56000,ford,srw,2018,25371,black,pennsylvania, usa,clean vehicle
2202,13800,ford,fusion,2019,30054,silver,north carolina, usa,clean vehicle
2203,45800,ford,srw,2018,11173,white,pennsylvania, usa,clean vehicle
2204,13800,ford,fusion,2019,30902,no_color,north carolina, usa,clean vehicle
2205,5500,nissan,sentra,2018,31231,silver,north carolina, usa,clean vehicle
2206,14400,nissan,altima,2020,10728,gray,arizona, usa,clean vehicle
2207,11450,nissan,sport,2018,35374,white,florida, usa,clean vehicle
2208,11000,nissan,sport,2018,36715,black,florida, usa,clean vehicle
2209,11450,nissan,sport,2018,33437,red,florida, usa,clean vehicle
2210,11000,nissan,sport,2018,36788,black,florida, usa,clean vehicle
2211,11200,nissan,sport,2018,35491,black,florida, usa,clean vehicle
2212,11400,nissan,sport,2018,33644,black,florida, usa,clean vehicle
2213,11450,nissan,sport,2018,35831,gray,florida, usa,clean vehicle
2214,11050,nissan,sport,2018,35050,gray,florida, usa,clean vehicle
2215,11400,nissan,sport,2018,34924,gray,florida, usa,clean vehicle
2216,11050,nissan,sport,2018,34962,silver,florida, usa,clean vehicle
2217,10850,nissan,sport,2018,39985,gray,florida, usa,clean vehicle
2218,10900,nissan,sport,2018,38816,red,florida, usa,clean vehicle
2219,10450,nissan,sport,2018,41579,red,florida, usa,clean vehicle
2220,10800,nissan,sport,2018,40455,gray,florida, usa,clean vehicle
2221,10850,nissan,sport,2018,39996,white,florida, usa,clean vehicle
2222,10800,nissan,sport,2018,41077,black,florida, usa,clean vehicle
2223,10850,nissan,sport,2018,39183,gray,florida, usa,clean vehicle
2224,10800,nissan,sport,2018,40478,black,florida, usa,clean vehicle
2225,10900,nissan,sport,2018,38806,white,florida, usa,clean vehicle
2226,10400,nissan,sport,2018,45331,blue,florida, usa,clean vehicle
2227,10500,nissan,sport,2018,43531,blue,florida, usa,clean vehicle
2228,10800,nissan,sport,2018,41033,silver,florida, usa,clean vehicle
2229,10800,nissan,sport,2018,40332,gray,florida, usa,clean vehicle
2230,11200,nissan,frontier,2019,22319,silver,arizona, usa,clean vehicle
2231,11100,nissan,rogue,2019,22305,blue,arizona, usa,clean vehicle
2232,12200,nissan,maxima,2019,36996,black,arizona, usa,clean vehicle
2233,4000,nissan,sentra,2019,1,black,arizona, usa,clean vehicle
2234,9000,nissan,versa,2019,27611,gray,arizona, usa,clean vehicle
2235,14900,nissan,rogue,2019,26516,silver,arizona, usa,clean vehicle
2236,4600,nissan,rogue,2019,31397,blue,arizona, usa,clean vehicle
2237,6400,nissan,versa,2019,18300,red,arizona, usa,clean vehicle
2238,10400,nissan,note,2019,26743,white,arizona, usa,clean vehicle
2239,7800,nissan,versa,2019,15832,black,arizona, usa,clean vehicle
2240,12300,nissan,sport,2019,31939,white,arizona, usa,clean vehicle
2241,10900,nissan,sentra,2019,31037,gray,arizona, usa,clean vehicle
2242,8500,nissan,versa,2019,22521,white,arizona, usa,clean vehicle
2243,7300,nissan,versa,2019,31335,white,arizona, usa,clean vehicle
2244,5900,nissan,versa,2019,28315,red,arizona, usa,clean vehicle
2245,20000,nissan,armada,2017,83437,white,texas, usa,clean vehicle
2246,11200,nissan,altima,2018,42250,blue,wisconsin, usa,clean vehicle
2247,14400,nissan,rogue,2018,45732,black,wisconsin, usa,clean vehicle
2248,16500,nissan,pathfinder,2018,49185,white,wisconsin, usa,clean vehicle
2249,13400,nissan,rogue,2017,45826,silver,wisconsin, usa,clean vehicle
2250,12500,nissan,door,2017,36844,white,wisconsin, usa,clean vehicle
2251,6500,nissan,door,2013,104343,gray,illinois, usa,clean vehicle
2252,19800,nissan,pathfinder,2018,34138,white,florida, usa,clean vehicle
2253,8800,nissan,versa,2018,34761,white,florida, usa,clean vehicle
2254,12800,nissan,rogue,2018,32656,blue,florida, usa,clean vehicle
2255,8800,nissan,versa,2018,34837,red,florida, usa,clean vehicle
2256,3500,nissan,altima,2019,30099,white,missouri, usa,clean vehicle
2257,750,nissan,sentra,2018,37088,gray,missouri, usa,clean vehicle
2258,10800,nissan,door,2017,41729,blue,florida, usa,clean vehicle
2259,22300,nissan,titan,2017,17195,white,texas, usa,clean vehicle
2260,8300,nissan,sedan,2018,43064,gray,california, usa,clean vehicle
2261,8300,nissan,sedan,2018,47510,gray,california, usa,clean vehicle
2262,8000,nissan,sedan,2018,52571,gray,california, usa,clean vehicle
2263,15200,nissan,frontier,2018,12129,black,alabama, usa,clean vehicle
2264,6700,nissan,sedan,2017,62280,white,california, usa,clean vehicle
2265,7500,nissan,door,2017,74859,gray,connecticut, usa,clean vehicle
2266,10500,nissan,door,2017,59508,black,connecticut, usa,clean vehicle
2267,8400,nissan,juke,2017,58529,white,connecticut, usa,clean vehicle
2268,7000,nissan,door,2015,24396,black,florida, usa,salvage insurance
2269,25500,nissan,armada,2020,10317,black,california, usa,clean vehicle
2270,4100,nissan,door,2017,37619,black,florida, usa,salvage insurance
2271,13900,nissan,altima,2020,15160,black,california, usa,clean vehicle
2272,1900,nissan,door,2015,91898,black,florida, usa,salvage insurance
2273,14700,nissan,pathfinder,2017,31198,white,connecticut, usa,clean vehicle
2274,1900,nissan,door,2013,144015,blue,ohio, usa,salvage insurance
2275,18800,nissan,titan,2017,15621,white,missouri, usa,clean vehicle
2276,7800,nissan,versa,2018,54815,red,california, usa,clean vehicle
2277,13500,nissan,door,2016,53011,red,louisiana, usa,clean vehicle
2278,8000,nissan,versa,2018,56255,silver,california, usa,clean vehicle
2279,3300,nissan,door,2013,100225,gray,louisiana, usa,clean vehicle
2280,7200,nissan,sentra,2017,54117,silver,connecticut, usa,clean vehicle
2281,8000,nissan,door,2017,54119,gray,california, usa,clean vehicle
2282,1280,nissan,door,2012,162176,black,indiana, usa,salvage insurance
2283,14000,nissan,rogue,2018,37655,white,florida, usa,clean vehicle
2284,3500,nissan,door,2015,101178,gray,california, usa,clean vehicle
2285,600,nissan,door,2012,206142,silver,kansas, usa,salvage insurance
2286,12500,nissan,sport,2018,43187,gray,california, usa,clean vehicle
2287,5800,nissan,door,2013,105590,gray,texas, usa,salvage insurance
2288,8000,nissan,versa,2018,53903,gray,california, usa,clean vehicle
2289,2200,nissan,door,2015,73382,tan,texas, usa,salvage insurance
2290,8300,nissan,versa,2018,48977,white,california, usa,clean vehicle
2291,7500,nissan,door,2016,77504,blue,missouri, usa,clean vehicle
2292,8000,nissan,versa,2018,50871,blue,california, usa,clean vehicle
2293,3500,nissan,door,2012,107734,silver,missouri, usa,clean vehicle
2294,8000,nissan,versa,2018,53098,white,california, usa,clean vehicle
2295,2000,nissan,door,2012,159990,burgundy,oklahoma, usa,salvage insurance
2296,7800,nissan,versa,2018,51552,red,california, usa,clean vehicle
2297,8000,nissan,versa,2018,54692,white,california, usa,clean vehicle
2298,18500,nissan,frontier,2019,18611,white,california, usa,clean vehicle
2299,8000,nissan,versa,2018,51654,blue,california, usa,clean vehicle
2300,18300,nissan,frontier,2019,24046,white,california, usa,clean vehicle
2301,7500,nissan,versa,2018,65184,red,california, usa,clean vehicle
2302,29800,nissan,armada,2019,37398,blue,california, usa,clean vehicle
2303,21100,nissan,rogue,2020,19597,silver,south carolina, usa,clean vehicle
2304,16200,nissan,rogue,2019,34122,silver,california, usa,clean vehicle
2305,6998,nissan,doors,2015,43651,super black,vermont, usa,clean vehicle
2306,14700,nissan,rogue,2020,15387,gray,pennsylvania, usa,clean vehicle
2307,19000,nissan,cargo,2020,264,black,california, usa,clean vehicle
2308,7500,nissan,door,2016,58126,black,texas, usa,clean vehicle
2309,7998,nissan,doors,2015,62921,cayenne red,vermont, usa,clean vehicle
2310,10999,nissan,doors,2015,43279,super black,massachusetts, usa,clean vehicle
2311,2900,nissan,door,2012,117844,gray,north carolina, usa,salvage insurance
2312,8495,nissan,doors,2015,45043,morningsky blue,new hampshire, usa,clean vehicle
2313,19925,nissan,murano,2016,42837,gray,alabama, usa,clean vehicle
2314,9500,nissan,sentra,2018,42782,black,new jersey, usa,clean vehicle
2315,12750,nissan,doors,2015,24629,pearl white,massachusetts, usa,clean vehicle
2316,22800,nissan,door,2015,35902,blue,alabama, usa,clean vehicle
2317,11621,nissan,doors,2015,12840,glacier white,rhode island, usa,clean vehicle
2318,11590,nissan,doors,2015,63933,cayenne red,new hampshire, usa,clean vehicle
2319,4700,nissan,door,2012,100079,black,alabama, usa,clean vehicle
2320,11390,nissan,doors,2015,37953,super black,new york, usa,clean vehicle
2321,14500,nissan,rogue,2017,8677,blue,tennessee, usa,clean vehicle
2322,12000,nissan,rogue,2020,11583,blue,ohio, usa,clean vehicle
2323,15000,nissan,altima,2020,14320,blue,ohio, usa,clean vehicle
2324,7500,nissan,door,2016,19723,black,georgia, usa,clean vehicle
2325,28000,nissan,armada,2018,29554,gray,pennsylvania, usa,clean vehicle
2326,17500,nissan,maxima,2018,39309,black,pennsylvania, usa,clean vehicle
2327,18000,nissan,maxima,2018,34951,silver,pennsylvania, usa,clean vehicle
2328,13200,nissan,sport,2018,35870,black,pennsylvania, usa,clean vehicle
2329,17000,nissan,altima,2018,44423,gray,texas, usa,clean vehicle
2330,6700,nissan,xterra,2012,92982,black,georgia, usa,clean vehicle
2331,23300,nissan,murano,2018,36844,white,texas, usa,clean vehicle
2332,26800,nissan,titan,2018,33605,white,new mexico, usa,clean vehicle
2333,18200,nissan,sport,2018,28009,black,tennessee, usa,clean vehicle
2334,18700,nissan,rogue,2018,41366,silver,virginia, usa,clean vehicle
2335,12900,nissan,door,2016,98354,red,new jersey, usa,clean vehicle
2336,16000,nissan,rogue,2018,39598,no_color,virginia, usa,clean vehicle
2337,19400,nissan,rogue,2020,21009,black,minnesota, usa,clean vehicle
2338,10900,nissan,sentra,2018,28880,silver,tennessee, usa,clean vehicle
2339,15800,nissan,sport,2018,28626,black,virginia, usa,clean vehicle
2340,19800,nissan,rogue,2020,14850,silver,minnesota, usa,clean vehicle
2341,19000,nissan,rogue,2018,41096,black,virginia, usa,clean vehicle
2342,18000,nissan,rogue,2020,12748,black,minnesota, usa,clean vehicle
2343,19800,nissan,rogue,2020,14531,blue,minnesota, usa,clean vehicle
2344,19700,nissan,rogue,2020,15931,black,minnesota, usa,clean vehicle
2345,20100,nissan,rogue,2020,10875,blue,minnesota, usa,clean vehicle
2346,19700,nissan,frontier,2019,31172,silver,minnesota, usa,clean vehicle
2347,23400,nissan,frontier,2019,16248,white,minnesota, usa,clean vehicle
2348,23300,nissan,frontier,2019,18137,black,minnesota, usa,clean vehicle
2349,17500,nissan,altima,2019,25664,black,minnesota, usa,clean vehicle
2350,17100,nissan,altima,2019,31026,black,minnesota, usa,clean vehicle
2351,15800,nissan,altima,2019,41287,silver,minnesota, usa,clean vehicle
2352,13600,nissan,altima,2019,43612,black,minnesota, usa,clean vehicle
2353,14400,nissan,altima,2019,29545,black,minnesota, usa,clean vehicle
2354,19800,nissan,frontier,2019,24303,silver,minnesota, usa,clean vehicle
2355,17200,nissan,altima,2019,29661,gray,minnesota, usa,clean vehicle
2356,20300,nissan,frontier,2019,18857,silver,minnesota, usa,clean vehicle
2357,20500,nissan,frontier,2019,14470,gray,minnesota, usa,clean vehicle
2358,16500,nissan,altima,2019,42364,silver,minnesota, usa,clean vehicle
2359,16000,nissan,altima,2019,37108,black,minnesota, usa,clean vehicle
2360,14600,nissan,altima,2019,26432,blue,minnesota, usa,clean vehicle
2361,16300,nissan,rogue,2019,24174,white,minnesota, usa,clean vehicle
2362,15400,nissan,sport,2019,30756,silver,minnesota, usa,clean vehicle
2363,15800,nissan,rogue,2019,32473,blue,minnesota, usa,clean vehicle
2364,15800,nissan,sport,2019,22947,blue,minnesota, usa,clean vehicle
